,match_id,victor_team,radiant_team,dire_team
2171,5018592527,Dire,96-17-27-18-64,107-114-121-99-25
2172,5049922549,Dire,41-114-7-5-97,23-83-104-30-42
2173,5025335051,Radiant,88-25-31-106-41,23-14-45-104-83
2174,5040049804,Dire,74-37-19-97-44,27-31-41-22-29
2175,5037703606,Dire,121-81-9-49-60,20-23-89-13-119
2176,5005838276,Radiant,21-41-16-79-27,64-55-18-14-106
2177,5014318045,Radiant,85-72-73-13-119,17-64-104-54-83
2178,5047703522,Radiant,31-22-96-41-86,7-76-3-9-14
2179,5029774210,Radiant,42-9-7-47-25,86-98-99-84-72
2180,5045314205,Dire,23-16-112-86-89,41-97-110-113-64
2181,5008515450,Radiant,54-46-52-107-121,19-37-55-23-8
2182,5049631896,Dire,82-18-30-7-50,4-22-81-14-84
2183,5025688471,Dire,5-4-73-79-19,86-74-96-84-41
2184,5009940616,Radiant,43-9-2-71-111,86-74-7-84-93
2185,5029655589,Dire,111-23-9-10-7,106-29-76-84-86
2186,5035772897,Radiant,15-25-102-19-28,13-68-58-54-64
2187,5014288801,Dire,25-9-121-84-4,31-49-7-8-79
2188,5035504951,Radiant,95-84-100-78-106,37-7-54-25-96
2189,5012373080,Dire,18-37-19-86-17,46-52-96-64-8
2190,5015290542,Dire,26-1-96-52-111,86-17-99-103-8
2191,5033057819,Radiant,68-19-41-107-58,10-120-25-30-7
2192,5022398490,Radiant,79-52-18-51-9,87-60-17-86-95
2193,5046558953,Dire,26-2-104-27-6,23-60-84-71-81
2194,5027341812,Radiant,74-9-109-97-99,25-121-120-15-7
2195,5012523378,Radiant,86-16-84-76-72,89-35-64-68-29
2196,5045190977,Radiant,85-19-110-17-48,4-64-82-129-7
2197,5028500944,Radiant,9-72-106-103-7,97-23-66-86-42
2198,5036752686,Radiant,90-19-57-71-77,60-94-27-95-85
2199,5010593099,Radiant,25-42-3-46-39,84-23-9-72-114
2200,5036441695,Dire,19-53-16-79-67,25-7-90-13-99
2201,5027446909,Dire,76-9-79-54-97,84-110-8-106-29
2202,5045020024,Radiant,59-23-9-111-41,25-106-84-72-16
2203,5032436089,Radiant,121-16-13-112-12,20-72-50-19-84
2204,5036548131,Dire,86-72-93-62-65,120-29-90-89-23
2205,5021770956,Radiant,19-5-50-8-46,103-104-33-97-95
2206,5038193829,Radiant,79-72-29-67-37,25-47-19-84-41
2207,5022446988,Radiant,114-16-18-106-31,121-21-84-95-19
2208,5036507154,Radiant,23-62-72-84-25,90-57-114-74-18
2209,5012113866,Dire,9-93-96-64-101,19-74-17-66-41
2210,5009497847,Dire,79-8-76-83-96,30-39-52-23-99
2211,5010080947,Radiant,107-37-57-54-43,9-17-104-8-119
2212,5031520531,Radiant,60-68-15-25-106,79-74-83-73-23
2213,5035658523,Radiant,103-29-52-19-73,54-9-23-106-111
2214,5007022694,Radiant,42-29-106-9-74,33-14-96-84-72
2215,5025142460,Dire,9-73-74-103-78,23-85-114-11-27
2216,5042322598,Radiant,43-106-97-103-9,25-93-83-72-23
2217,5007078028,Radiant,79-19-41-9-34,25-16-42-121-77
2218,5046887759,Radiant,21-68-60-8-107,7-2-23-110-93
2219,5042598037,Radiant,42-13-102-19-86,74-16-14-21-84
2220,5046766644,Dire,26-23-7-86-47,92-99-114-37-68
2221,5008666514,Dire,42-86-21-111-96,16-121-72-71-106
2222,5026672339,Radiant,64-74-9-41-7,120-30-54-121-47
2223,5044837445,Radiant,34-44-28-68-9,25-114-71-21-84
2224,5044937514,Dire,26-106-85-54-2,21-7-98-57-63
2225,5023788040,Dire,84-41-31-52-21,57-23-100-86-95
2226,5036439050,Dire,5-45-19-83-41,25-14-90-106-61
2227,5045079409,Radiant,34-86-16-90-81,85-64-42-58-11
2228,5034976517,Dire,121-15-9-84-95,120-25-50-75-106
2229,5021443076,Dire,41-74-88-31-52,60-9-106-25-61
2230,5035377701,Dire,47-68-54-29-86,19-9-60-3-41
2231,5049637459,Radiant,54-107-5-23-108,85-20-17-93-58
2232,5039299850,Dire,25-39-72-19-111,85-5-52-16-81
2233,5044952105,Radiant,41-23-19-5-22,100-50-129-54-47
2234,5026003608,Radiant,106-29-48-58-120,112-34-60-119-72
2235,5044695735,Radiant,3-12-102-23-19,25-85-98-2-72
2236,5028327313,Radiant,84-22-16-9-41,79-18-52-86-60
2237,5046130544,Dire,121-41-25-96-47,23-86-5-99-17
2238,5046775727,Dire,23-10-74-86-102,3-57-11-25-42
2239,5045565589,Radiant,8-45-90-25-16,41-102-86-23-52
2240,5038290217,Radiant,64-52-9-96-114,86-31-41-19-72
2241,5006666392,Dire,9-103-72-16-52,5-86-41-19-97
2242,5028505968,Dire,42-25-27-96-64,111-9-60-106-45
2243,5008653719,Radiant,9-52-23-85-36,114-19-104-84-34
2244,5034893376,Dire,17-10-2-83-9,25-106-90-113-23
2245,5018259032,Dire,3-5-61-120-52,96-74-41-103-9
2246,5037103180,Dire,112-54-72-13-88,3-106-28-90-48
2247,5036652108,Radiant,41-76-40-101-103,61-7-52-99-90
2248,5023397900,Dire,52-10-2-84-9,97-74-44-3-16
2249,5046671405,Radiant,42-85-129-37-23,112-84-2-81-43
2250,5028144576,Dire,31-53-8-100-11,19-106-74-64-99
2251,5020525504,Radiant,77-45-100-121-16,90-72-49-55-71
2252,5022215091,Radiant,64-19-8-7-106,9-87-10-23-98
2253,5007255055,Dire,5-44-97-65-14,19-63-83-58-121
2254,5036279460,Dire,45-108-67-68-9,110-47-41-104-5
2255,5029919402,Dire,46-7-92-62-9,51-72-35-27-23
2256,5012938038,Radiant,37-17-86-58-67,54-52-2-19-68
2257,5041791189,Radiant,114-28-98-36-26,75-99-41-71-30
2258,5044176856,Radiant,85-23-104-74-93,84-60-97-86-17
2259,5046854806,Radiant,81-64-40-32-54,50-18-86-5-57
2260,5044276042,Dire,9-7-5-13-99,90-106-96-30-47
2261,5007041241,Dire,29-27-46-93-7,120-68-106-86-56
2262,5033320879,Radiant,76-63-5-65-19,90-93-14-15-98
2263,5003654715,Radiant,8-25-107-69-121,19-3-23-72-58
2264,5018315834,Radiant,10-23-102-71-79,97-106-7-111-8
2265,5024566788,Dire,8-23-2-19-102,98-9-62-14-3
2266,5040433071,Dire,41-16-19-65-92,93-25-84-90-7
2267,5035550699,Dire,13-84-52-96-19,54-72-121-83-58
2268,5012580467,Radiant,41-9-70-37-33,75-84-114-86-19
2269,5046488322,Dire,121-43-7-25-42,96-86-22-8-31
2270,5029155295,Radiant,58-28-106-82-129,90-11-8-27-96
2271,5047632761,Dire,86-7-84-23-67,3-46-9-71-109
2272,5039699505,Dire,68-93-2-19-13,10-11-16-85-7
2273,5042447458,Radiant,7-74-84-25-41,54-15-75-9-2
2274,5028206333,Radiant,41-112-25-23-17,42-46-29-86-5
2275,5045528911,Dire,79-7-60-106-73,85-67-23-83-38
2276,5016023574,Dire,69-36-121-31-34,101-5-99-114-85
2277,5016779528,Dire,86-75-57-103-8,106-121-25-49-7
2278,5036082318,Dire,64-41-106-99-25,85-57-47-86-48
2279,5023477463,Radiant,41-23-79-68-14,57-89-121-25-69
2280,5014313713,Radiant,83-76-8-96-79,103-23-9-52-81
2281,5037220576,Radiant,52-34-84-96-42,6-76-19-112-38
2282,5028102492,Radiant,74-8-31-106-84,7-39-25-62-30
2283,5022352329,Radiant,5-26-72-60-25,100-129-43-50-41
2284,5022215201,Dire,74-104-34-93-9,41-121-88-15-82
2285,5021879145,Radiant,103-62-10-25-7,16-23-1-84-101
2286,5021854809,Radiant,13-41-7-103-74,8-111-129-9-72
2287,5040639261,Dire,39-121-1-3-63,44-120-75-112-82
2288,5041100861,Radiant,52-114-97-86-84,25-28-99-72-3
2289,5037921573,Dire,7-99-13-86-90,64-49-19-9-41
2290,5042386730,Dire,95-21-96-86-26,9-87-16-15-49
2291,5015533822,Dire,71-5-53-21-73,8-95-29-96-64
2292,5042736068,Dire,31-7-9-74-69,25-3-39-95-23
2293,5044285868,Radiant,103-60-72-20-23,111-18-84-25-19
2294,5044939014,Dire,22-3-29-27-95,96-31-93-82-75
2295,5033058968,Radiant,10-74-23-71-84,25-65-54-68-7
2296,5044948742,Dire,6-4-47-60-20,56-91-93-2-27
2297,5045274226,Dire,93-121-17-29-86,46-85-83-110-99
2298,5045329437,Radiant,34-110-68-97-8,23-42-64-2-101
2299,5012444604,Radiant,95-3-120-97-72,42-74-9-108-26
2300,5027498091,Dire,72-5-74-96-83,37-36-73-79-52
2301,5012404888,Dire,41-9-103-74-16,58-61-112-42-120
2302,5027655573,Radiant,121-43-42-104-52,54-17-64-60-79
2303,5045515948,Dire,1-16-99-19-112,52-74-54-30-57
2304,5036539878,Dire,22-19-57-110-73,60-68-72-17-9
2305,5028034817,Dire,60-47-74-8-84,16-25-5-41-35
2306,5011641548,Dire,84-99-106-27-5,25-93-103-7-74
2307,5045904405,Radiant,49-71-72-29-90,107-25-121-34-62
2308,5009701304,Dire,19-17-28-54-121,41-52-23-111-25
2309,5028637754,Radiant,34-2-121-44-107,18-47-60-79-86
2310,5008932432,Radiant,120-76-5-97-44,52-99-58-83-64
2311,5036468866,Dire,10-14-23-90-5,54-76-37-25-19
2312,5046666507,Radiant,93-47-121-81-57,64-99-95-23-84
2313,5029655678,Radiant,84-98-74-41-102,9-62-12-112-106
2314,5046778342,Radiant,16-9-79-114-15,21-41-69-100-26
2315,5008268071,Radiant,88-21-79-44-25,8-46-9-96-5
2316,5007262030,Radiant,42-106-16-65-74,41-19-64-120-56
2317,5047510240,Radiant,25-75-7-79-41,58-17-90-99-51
2318,5035993567,Dire,84-106-38-9-15,52-87-57-72-86
2319,5033349680,Radiant,121-76-9-84-93,71-39-23-72-86
2320,5031497652,Dire,72-7-61-86-3,96-10-90-84-106
2321,5025096935,Dire,54-29-25-37-31,9-121-70-26-96
2322,5045117773,Radiant,84-81-27-21-76,2-35-93-26-30
2323,5025554879,Dire,84-19-62-14-72,97-16-31-106-44
2324,5017004270,Dire,72-104-9-79-95,86-37-129-41-25
2325,5046001404,Dire,68-72-16-91-74,41-17-96-9-64
2326,5016873034,Dire,107-18-37-96-106,42-19-104-27-86
2327,5042550325,Dire,87-54-23-19-47,99-90-95-58-72
2328,5015481664,Dire,121-8-16-9-74,2-18-19-87-64
2329,5011811124,Radiant,8-96-88-86-5,121-95-58-19-52
2330,5036713930,Dire,16-79-23-48-75,93-106-97-5-103
2331,5028387202,Radiant,23-85-9-42-84,19-77-25-102-50
2332,5023524981,Dire,40-25-3-84-19,30-46-28-9-8
2333,5029552872,Dire,45-9-111-7-18,46-92-28-21-62
2334,5032922250,Dire,19-121-17-42-40,46-120-50-31-106
2335,5023750090,Radiant,9-74-18-51-52,21-5-99-41-26
2336,5034087027,Radiant,121-60-54-72-7,106-64-25-96-79
2337,5038741387,Radiant,2-5-85-75-72,76-10-86-14-3
2338,5044985068,Radiant,5-38-19-76-41,83-61-9-36-2
2339,5003711130,Dire,46-54-52-9-84,50-16-64-41-25
2340,5049772732,Radiant,61-86-14-74-11,108-18-79-34-37
2341,5024094036,Dire,85-27-96-34-81,8-76-60-9-26
2342,5020484475,Dire,23-113-37-54-107,17-86-9-104-114
2343,5040858356,Dire,119-41-96-15-75,26-72-28-52-106
2344,5005048331,Dire,16-98-93-84-52,18-7-103-43-9
2345,5005129652,Dire,16-25-84-8-74,86-29-1-103-45
2346,5036523277,Radiant,40-46-60-103-90,72-17-79-62-27
2347,5013684775,Dire,15-20-25-16-11,73-9-57-21-84
2348,5013870188,Radiant,106-9-31-7-41,97-42-22-49-84
2349,5044718784,Radiant,85-101-74-16-89,112-45-110-41-2
2350,5049074767,Radiant,25-83-7-109-17,95-39-14-23-66
2351,5026999733,Dire,104-21-19-86-68,7-119-10-14-84
2352,5038013349,Radiant,86-72-96-75-49,95-3-52-39-58
2353,5032933831,Radiant,106-27-108-103-89,25-54-72-60-87
2354,5036506885,Dire,7-45-93-9-75,41-5-97-86-76
2355,5009209387,Dire,121-23-2-8-110,103-25-52-97-93
2356,5045065074,Dire,41-58-96-31-30,23-42-25-37-120
2357,5034833031,Dire,9-76-90-8-23,106-14-83-21-10
2358,5046741214,Radiant,14-112-25-41-43,101-120-8-19-111
2359,5022581455,Radiant,110-97-74-102-72,111-58-54-86-106
2360,5044185226,Radiant,1-13-7-101-64,49-106-51-55-25
2361,5025448553,Radiant,31-17-16-9-41,112-52-2-84-1
2362,5042535648,Radiant,22-15-19-64-41,9-17-7-42-66
2363,5016621613,Dire,9-30-41-16-74,86-121-19-42-72
2364,5022295900,Radiant,4-16-68-106-13,19-107-36-119-120
2365,5049060157,Radiant,88-25-90-23-109,19-114-86-85-76
2366,5018318632,Radiant,77-103-46-62-5,2-45-68-41-79
2367,5041098676,Dire,7-23-54-27-79,14-74-62-64-41
2368,5031610419,Radiant,45-15-129-86-9,107-26-93-106-14
2369,5005369536,Dire,5-37-19-67-83,14-52-71-26-17
2370,5049281880,Radiant,37-114-25-121-16,52-102-67-104-86
2371,5035518333,Radiant,103-2-52-101-45,76-58-9-6-3
2372,5049326220,Radiant,106-21-89-71-5,111-52-61-58-107
2373,5032898383,Dire,1-106-16-37-86,29-19-74-93-90
2374,5024087987,Dire,110-89-37-106-88,93-30-71-9-102
2375,5035496102,Dire,64-31-120-41-84,9-5-19-38-54
2376,5003659214,Dire,37-13-86-41-106,78-61-9-79-93
2377,5035494070,Radiant,42-39-102-86-2,41-29-47-103-68
2378,5040017840,Dire,119-42-57-68-17,106-85-23-12-86
2379,5009946912,Radiant,5-87-72-7-99,17-92-29-6-19
2380,5046168193,Dire,113-9-7-23-3,13-114-85-102-72
2381,5009809122,Radiant,107-37-18-57-72,113-121-19-86-25
2382,5036874458,Radiant,72-25-111-60-33,21-106-46-83-31
2383,5038047484,Dire,3-72-101-23-89,10-102-27-84-106
2384,5020403048,Dire,74-7-108-12-26,23-9-72-100-21
2385,5034881011,Radiant,103-2-101-72-73,121-74-41-7-58
2386,5044836464,Dire,27-85-114-104-72,84-96-119-35-42
2387,5008756138,Dire,34-102-42-74-65,25-106-121-16-93
2388,5032441973,Dire,76-64-102-60-27,85-57-19-89-52
2389,5036469639,Dire,86-84-96-93-46,25-31-8-19-72
2390,5046322800,Radiant,18-85-25-60-106,82-71-114-23-64
2391,5046675278,Dire,29-18-106-71-37,60-114-76-121-20
2392,5032704611,Radiant,41-86-26-72-96,19-121-8-9-17
2393,5013550070,Dire,6-86-17-53-51,10-52-7-71-112
2394,5038717817,Dire,106-88-65-4-112,79-114-84-48-91
2395,5030417844,Radiant,51-5-114-16-8,66-52-47-67-100
2396,5023608794,Radiant,62-107-106-46-79,86-74-93-121-60
2397,5026739410,Radiant,22-16-9-41-5,72-57-13-52-3
2398,5010616621,Dire,87-74-13-60-93,5-7-73-36-52
2399,5043486043,Radiant,84-60-112-8-2,75-85-19-16-42
2400,5022480276,Radiant,102-25-26-65-1,47-68-70-23-106
2401,5014145769,Radiant,102-37-25-39-41,97-16-79-95-23
2402,5049866491,Radiant,74-77-8-64-53,35-26-40-32-70
2403,5017143806,Dire,72-71-13-30-60,96-121-19-79-18
2404,5010731068,Dire,84-9-114-95-129,8-29-19-5-83
2405,5006546407,Radiant,54-25-52-64-87,21-112-19-42-72
2406,5046453969,Radiant,92-89-104-23-37,9-111-53-95-120
2407,5007297227,Radiant,5-23-9-10-96,64-54-106-7-45
2408,5018195823,Radiant,106-37-86-16-46,58-23-8-79-120
2409,5012522622,Dire,100-5-17-102-63,46-72-108-68-19
2410,5038728970,Radiant,25-19-89-36-84,88-73-112-34-60
2411,5032912777,Radiant,100-45-41-60-79,57-46-52-5-83
2412,5011253961,Dire,5-106-99-8-19,74-84-96-18-86
2413,5033967054,Dire,40-72-96-26-84,106-46-85-16-68
2414,5014105645,Dire,41-86-34-68-16,29-19-56-87-21
2415,5010582683,Dire,13-74-1-9-102,86-17-96-103-6
2416,5003356964,Dire,25-18-121-16-39,52-72-20-54-120
2417,5003681496,Radiant,64-89-19-5-84,87-62-98-86-28
2418,5005066795,Radiant,42-106-86-68-96,19-9-41-79-17
2419,5006919986,Dire,26-72-58-107-46,13-18-86-69-121
2420,5007106399,Radiant,7-74-19-111-67,129-113-86-114-121
2421,5007371065,Radiant,52-74-91-96-72,85-120-23-45-113
2422,5009288990,Dire,103-74-110-96-41,31-106-99-42-79
2423,5010026604,Dire,41-52-9-68-71,26-22-57-66-73
2424,5012558342,Radiant,87-106-72-9-96,84-8-19-64-29
2425,5013704609,Radiant,103-39-7-9-41,19-102-57-17-6
2426,5016679601,Radiant,9-74-7-68-41,79-77-106-5-19
2427,5020397373,Dire,14-102-26-64-47,57-121-106-61-29
2428,5020523815,Dire,100-79-96-49-89,23-51-9-98-19
2429,5023834800,Dire,51-54-84-75-21,74-104-33-114-19
2430,5025422183,Dire,88-25-84-72-52,60-86-103-73-74
2431,5026622397,Dire,103-57-86-95-106,5-19-60-83-10
2432,5026881061,Radiant,9-28-64-23-89,58-34-84-54-7
2433,5032454387,Radiant,9-75-81-23-33,90-28-94-19-57
2434,5032918433,Dire,31-72-23-41-25,27-95-74-60-84
2435,5033054628,Radiant,64-76-23-91-72,84-10-99-7-68
2436,5034152887,Radiant,17-5-29-100-54,41-111-27-28-39
2437,5034747293,Radiant,25-84-33-54-87,18-91-19-57-72
2438,5034879417,Dire,97-86-79-49-8,39-72-9-104-84
2439,5036570386,Dire,103-91-104-86-72,62-7-113-106-87
2440,5036857912,Radiant,90-41-40-100-74,21-84-25-129-44
2441,5039393118,Dire,79-25-86-2-72,23-74-30-44-97
2442,5040297210,Dire,112-30-41-96-73,66-16-89-72-107
2443,5040907327,Dire,25-85-10-23-74,42-50-52-19-121
2444,5041894146,Dire,3-82-19-110-71,54-30-39-86-60
2445,5042132670,Dire,52-9-54-23-25,10-111-72-2-86
2446,5042693783,Dire,76-66-64-84-109,3-19-99-58-45
2447,5044294234,Dire,55-60-97-26-98,84-23-96-9-67
2448,5044625611,Radiant,27-41-2-9-17,112-10-104-7-49
2449,5044979006,Dire,41-84-15-110-85,19-54-51-50-35
2450,5046927213,Radiant,36-121-27-29-4,2-79-71-8-22
2451,5049835945,Dire,67-107-114-26-2,36-42-25-85-27
2452,5041233498,Radiant,95-5-23-25-49,3-1-52-17-97
2453,5018535566,Radiant,21-86-46-18-121,15-112-25-129-106
2454,5040810640,Dire,86-72-29-106-84,31-43-51-25-41
2455,5007119056,Dire,11-42-121-54-7,31-93-96-74-19
2456,5015506435,Dire,18-34-16-30-52,88-36-25-72-79
2457,5012587841,Dire,112-114-21-87-2,19-84-57-50-99
2458,5045491806,Radiant,86-8-97-11-16,13-5-52-84-41
2459,5044045063,Radiant,37-7-99-38-50,93-5-68-98-23
2460,5016884171,Dire,23-9-39-92-54,15-49-7-5-102
2461,5018202883,Dire,72-84-86-96-18,3-7-9-106-39
2462,5026711993,Radiant,64-10-28-25-21,95-23-27-84-96
2463,5009774046,Dire,25-103-95-58-43,7-17-65-111-99
2464,5018156440,Dire,37-7-29-72-52,64-19-86-25-42
2465,5045071997,Radiant,100-101-1-84-29,50-54-68-21-17
2466,5013879452,Dire,106-36-86-64-60,25-54-7-83-17
2467,5034385006,Radiant,71-21-96-42-50,84-99-6-64-36
2468,5016823433,Dire,109-52-17-96-64,54-5-7-86-25
2469,5037450785,Radiant,19-5-114-57-73,52-76-85-16-72
2470,5032442676,Radiant,8-16-113-5-84,87-129-41-74-110
2471,5045772972,Dire,54-52-7-33-90,3-62-120-93-19
2472,5036600067,Dire,93-76-58-7-90,22-79-29-86-41
2473,5035891669,Radiant,9-41-57-26-17,119-5-19-84-77
2474,5022559854,Dire,18-74-13-16-68,106-9-86-72-51
2475,5010357283,Dire,42-5-52-46-29,67-86-97-129-102
2476,5015490449,Radiant,54-86-33-96-39,26-41-19-76-52
2477,5033693943,Radiant,9-41-16-20-72,112-52-18-5-57
2478,5039483029,Radiant,52-114-97-86-79,23-67-103-45-25
2479,5020220665,Radiant,62-37-19-52-14,84-25-58-73-74
2480,5034692842,Dire,44-49-19-5-7,64-91-74-54-60
2481,5022231206,Dire,26-75-44-74-97,98-25-8-7-68
2482,5039364538,Radiant,2-25-78-84-68,34-86-12-37-102
2483,5029603033,Dire,100-9-73-106-79,102-52-19-16-93
2484,5042312328,Dire,27-102-82-90-72,79-13-9-93-23
2485,5015571431,Dire,73-20-96-100-98,53-23-68-107-41
2486,5039807944,Dire,99-5-39-89-72,85-104-83-45-40
2487,5017251761,Dire,99-9-83-72-79,78-61-121-19-8
2488,5021530043,Radiant,98-23-103-86-18,111-102-54-97-19
2489,5038012449,Dire,31-8-79-99-50,23-10-7-90-76
2490,5044942594,Dire,19-81-51-47-84,60-27-8-106-75
2491,5042415679,Radiant,72-25-62-85-19,67-14-74-2-20
2492,5043969417,Radiant,16-84-41-72-121,58-107-93-106-19
2493,5032933082,Radiant,41-76-84-64-79,8-72-83-96-25
2494,5043353285,Radiant,84-16-90-72-77,79-19-74-73-25
2495,5035026998,Dire,84-93-97-9-13,72-76-91-104-83
2496,5039449333,Radiant,103-57-101-41-47,68-19-83-99-42
2497,5022341514,Dire,95-121-106-99-119,31-16-63-60-34
2498,5049299425,Dire,39-67-84-65-100,72-57-68-107-89
2499,5007273021,Radiant,74-37-98-106-110,54-52-88-83-129
2500,5042612078,Radiant,84-72-90-9-13,51-106-96-121-60
2501,5039265114,Radiant,83-13-110-58-109,102-47-93-25-121
2502,5007252797,Radiant,7-78-10-86-64,1-57-51-121-27
2503,5003597111,Radiant,49-106-5-68-99,23-96-66-86-42
2504,5044502732,Radiant,3-10-96-9-23,84-41-38-7-52
2505,5044224988,Radiant,29-95-68-64-23,19-86-72-41-87
2506,5007214886,Radiant,7-102-79-74-10,13-9-8-60-19
2507,5045568602,Dire,83-45-86-72-57,37-9-58-41-52
2508,5023515449,Radiant,7-74-52-27-83,41-102-9-96-45
2509,5045088349,Dire,75-27-74-79-41,93-31-26-99-61
2510,5033027553,Dire,52-86-72-84-108,3-9-77-25-29
2511,5042695972,Radiant,111-2-46-72-87,97-19-106-49-90
2512,5012707546,Radiant,64-84-9-72-93,41-102-19-86-45
2513,5038424323,Radiant,121-106-97-38-54,20-15-10-2-86
2514,5003284573,Radiant,104-13-42-9-68,89-65-71-121-106
2515,5003460210,Radiant,31-41-16-9-49,52-18-106-102-86
2516,5044453655,Dire,28-25-107-67-65,36-15-21-3-19
2517,5003285425,Dire,119-68-42-19-52,8-31-28-72-86
2518,5049624872,Radiant,99-42-79-37-21,71-30-121-54-47
2519,5049339846,Dire,129-27-3-48-13,25-90-60-77-50
2520,5005059853,Dire,99-52-79-18-9,102-17-19-95-58
2521,5035775864,Dire,79-76-72-57-88,90-106-84-19-77
2522,5033041013,Radiant,15-83-16-121-72,43-60-25-54-66
2523,5035353922,Radiant,14-74-114-100-37,8-4-41-121-103
2524,5036316541,Radiant,17-54-79-96-9,84-99-8-114-50
2525,5014020232,Dire,56-28-23-3-9,68-86-13-42-2
2526,5022241158,Radiant,25-102-21-60-1,46-64-7-120-42
2527,5036440944,Dire,7-65-90-72-4,8-106-97-86-103
2528,5042376635,Dire,72-114-97-22-79,106-90-14-41-64
2529,5046886749,Dire,79-8-19-11-65,23-85-63-64-2
2530,5046793146,Radiant,52-102-72-19-2,9-98-75-114-16
2531,5008777628,Radiant,114-112-16-21-56,8-23-29-86-107
2532,5033057405,Dire,19-97-119-49-41,39-72-104-91-83
2533,5008781082,Dire,29-45-72-71-121,103-97-19-65-95
2534,5010283750,Dire,41-21-107-37-49,52-84-86-7-8
2535,5046149037,Radiant,84-15-62-72-25,13-19-39-54-30
2536,5049785916,Radiant,30-72-23-107-2,112-20-14-70-129
2537,5018259498,Radiant,10-61-7-84-9,87-76-16-66-99
2538,5011791878,Dire,103-98-60-54-64,23-52-99-85-79
2539,5020568817,Radiant,51-121-96-54-114,106-8-84-28-103
2540,5036620230,Radiant,75-76-9-65-72,10-74-58-7-3
2541,5022211988,Radiant,90-86-93-60-74,3-8-34-96-26
2542,5033539937,Dire,121-23-106-119-1,79-10-114-16-52
2543,5037970195,Dire,23-90-99-3-76,37-93-25-19-2
2544,5015597436,Radiant,17-44-29-37-97,112-45-98-103-41
2545,5046768889,Dire,54-27-99-110-83,9-96-14-5-39
2546,5046743872,Radiant,98-93-23-26-107,72-64-75-43-60
2547,5038051967,Dire,62-19-95-79-101,41-9-16-3-106
2548,5045106997,Dire,121-129-6-61-84,34-87-21-23-41
2549,5044523624,Dire,84-106-111-113-2,76-10-38-85-121
2550,5036839396,Dire,58-5-72-107-114,90-61-54-88-60
2551,5020779629,Radiant,45-99-41-21-102,121-95-16-36-79
2552,5032918845,Radiant,99-84-93-86-111,7-46-27-106-90
2553,5040906943,Radiant,30-9-84-113-23,5-98-7-85-72
2554,5044038064,Dire,74-84-62-9-41,27-25-29-12-3
2555,5026637705,Dire,9-22-30-41-102,5-76-7-106-86
2556,5010245524,Dire,106-52-29-86-79,114-25-84-7-10
2557,5035180025,Radiant,68-16-41-52-23,72-39-91-104-84
2558,5015326947,Dire,72-29-49-79-52,88-39-103-33-10
2559,5049929340,Dire,79-96-9-89-47,34-129-100-102-41
2560,5012686611,Radiant,61-68-50-52-71,111-9-70-74-84
2561,5045591974,Radiant,44-60-111-90-97,108-72-25-85-19
2562,5048370661,Radiant,11-9-110-111-1,79-16-44-17-121
2563,5048690515,Dire,23-83-73-53-2,85-64-57-41-19
2564,5046028274,Dire,102-9-18-71-106,33-3-95-88-114
2565,5018377482,Radiant,96-56-103-27-74,25-84-110-78-54
2566,5034632832,Dire,102-9-67-19-96,84-72-25-95-111
2567,5036433988,Dire,54-5-9-106-16,96-27-77-52-66
2568,5024110844,Dire,58-19-54-84-21,74-85-90-98-81
2569,5044213118,Dire,72-7-101-90-19,9-52-103-23-62
2570,5007138186,Radiant,8-58-106-30-74,52-44-9-29-84
2571,5028578432,Radiant,46-9-103-28-23,5-104-98-19-93
2572,5039398589,Dire,9-46-41-16-103,7-72-99-101-3
2573,5014177619,Dire,93-52-121-96-21,114-74-19-87-11
2574,5033037577,Dire,46-25-83-4-28,90-47-9-60-72
2575,5027958168,Dire,101-119-129-70-106,15-45-60-79-37
2576,5049128831,Dire,25-76-60-74-83,96-79-89-103-49
2577,5027806142,Radiant,84-72-96-53-82,39-15-38-3-9
2578,5042179840,Dire,9-42-52-30-23,59-57-54-25-121
2579,5021634992,Dire,29-72-95-25-51,86-60-103-43-93
2580,5014181165,Dire,46-37-8-9-58,84-52-72-89-57
2581,5035470068,Radiant,64-58-13-93-3,12-39-84-52-102
2582,5004980246,Radiant,41-58-103-22-86,9-129-72-84-43
2583,5042376788,Radiant,107-62-72-99-90,79-50-96-85-73
2584,5046064014,Radiant,54-28-19-90-86,47-64-52-8-2
2585,5041684751,Radiant,103-29-25-48-9,18-37-120-79-60
2586,5048795473,Dire,7-83-72-86-104,5-9-102-43-19
2587,5023472423,Dire,46-28-16-9-30,62-86-103-50-52
2588,5049121163,Dire,52-74-42-60-90,29-48-3-107-72
2589,5030051591,Dire,121-65-18-82-48,64-11-72-19-108
2590,5043737651,Radiant,64-93-23-86-57,9-90-98-95-14
2591,5014190086,Radiant,90-8-76-86-96,106-19-39-55-79
2592,5015357854,Dire,29-42-64-86-74,102-113-107-19-52
2593,5042766943,Radiant,52-9-84-10-51,26-1-72-96-79
